Age,Gender,Employment,Income,Repayment_History,Loan_Amount,Loan_Purpose,Existing_Debt,Loan_Tenure,Region,Loan_Status
-0.08069005778279807,1,0,0.10619126068511063,0.41173269183271005,0.34802480343084646,1,0.4263539632719272,0.2732312961117544,0,0
0.3150263597782088,0,0,0.5242653096214243,0.41173269183271005,1.3475641319612697,1,1.915747052225013,0.2732312961117544,2,1
0.9481726278758198,1,0,0.20288444324117427,0.41173269183271005,0.40752119203384785,0,0.1530130241978473,0.2732312961117544,0,1
-1.7426990115390268,0,0,-0.4429764299858663,0.41173269183271005,-1.2107805779677896,0,0.13839739041975815,0.2732312961117544,1,1
0.9481726278758198,0,0,0.6341298391602851,-2.428760260810931,-0.10414774995196399,0,-0.19611320127890017,0.2732312961117544,1,1
1.1064591949002225,1,0,-0.6303194711882396,0.41173269183271005,-0.7705073023055794,3,-0.007476439394450157,0.2732312961117544,1,1
-0.713836325880409,1,0,-0.1101287438794164,0.41173269183271005,0.5741110801222516,0,-0.5681679879049399,0.2732312961117544,0,1
-1.5844124445146242,0,0,-0.5164260590428762,0.41173269183271005,-0.6277159696583761,1,-0.33892524810339714,0.2732312961117544,0,1
-1.7426990115390268,1,0,2.5999146370869255,0.41173269183271005,2.6683839589479,1,1.254307504442403,0.2732312961117544,0,1
-1.4261258774902215,1,0,-0.23548897575097968,0.41173269183271005,-0.21124124943736647,0,-0.637598011441684,0.2732312961117544,0,1
0.2358830762660074,1,1,1.1371203368798086,-2.428760260810931,0.16953563762184234,0,0.9837877377846126,-2.5228356340985316,2,0
-0.713836325880409,1,0,0.2516959055891872,0.41173269183271005,0.43131974747504837,2,0.4238675723278755,0.2732312961117544,0,0
1.2647457619246252,1,1,2.0363359432465353,0.41173269183271005,6.000181720715977,1,3.663166362942112,2.1372759162519452,2,1
0.3150263597782088,1,0,-0.4775318461877929,0.41173269183271005,-0.8538022463497813,3,-0.6603472736477526,0.2732312961117544,2,1
-1.1095527434414159,1,0,-0.6673541997633986,0.41173269183271005,-0.9013993572321825,2,-0.11275375236505801,0.2732312961117544,1,1
-0.6346930423682077,1,1,-0.552531045478073,0.41173269183271005,-1.4368668546591947,0,-0.15335587927085265,-3.4548579441686273,1,1
-0.6346930423682077,1,0,-0.330012759980465,0.41173269183271005,-0.5206224701729736,0,0.16006580077728697,0.2732312961117544,1,1
0.2358830762660074,1,0,0.732217634926292,0.41173269183271005,1.716441741299878,1,0.2105133167362885,0.2732312961117544,1,0
1.5021756124612293,0,0,-0.37835935125849685,0.41173269183271005,-0.7348094691437785,0,0.010647900471759276,0.2732312961117544,0,0
-0.7929796093926104,1,1,-0.0323403181692498,0.41173269183271005,-0.6872123582613775,3,-0.43810428568848153,0.2732312961117544,2,1
0.7107427773392156,1,0,1.2356730037157966,-2.428760260810931,1.145276410711065,1,2.4505653784068544,0.2732312961117544,1,0
1.2647457619246252,1,0,-0.21611934783510156,0.41173269183271005,-0.19934197171676618,0,-0.3326543642147402,0.2732312961117544,0,0
0.7107427773392156,1,0,0.015541402038800948,0.41173269183271005,0.4670175806368492,1,-0.6795061058690536,0.2732312961117544,0,0
-1.5052691610024227,1,0,-0.24912519380375792,0.41173269183271005,0.26472985938664456,0,0.43037112992295806,0.2732312961117544,2,1
0.552456210314813,1,1,-0.011576077043428444,0.41173269183271005,0.34802480343084646,0,-0.10841630326494964,-2.5228356340985316,1,1
1.1064591949002225,1,0,-0.3552707547827701,0.41173269183271005,-0.2826369157609681,0,-0.1882582862328928,0.2732312961117544,1,1
-0.0015467742705966999,1,0,0.7333023340895811,0.41173269183271005,0.49081613607804975,3,0.370168767203937,-2.5228356340985316,2,1
1.2647457619246252,0,0,-0.0323403181692498,0.41173269183271005,-0.5444210256141742,3,-0.20916707041023747,0.2732312961117544,1,1
-0.6346930423682077,0,0,1.215063719613302,0.41173269183271005,-0.9013993572321825,1,0.11323662437710928,0.2732312961117544,2,1
1.5813188959734308,1,0,-0.6293897290482775,0.41173269183271005,-1.3773704660561934,0,-0.3393219723053037,0.2732312961117544,2,1
0.47331292680261156,0,0,0.7192012449668219,0.41173269183271005,0.9429886894608602,0,1.2762769671290686,0.2732312961117544,0,0
1.027315911388021,1,0,-0.20682192643548006,0.41173269183271005,-0.2469390825991673,3,-0.5813661417201765,0.2732312961117544,1,1
-0.7929796093926104,1,0,-0.11586215374251632,-2.428760260810931,-0.3302340266433692,0,0.18714240007671565,0.2732312961117544,0,0
0.7107427773392156,1,1,-0.10811430257616507,0.41173269183271005,0.07434141585704014,3,-0.072454010499412,0.2732312961117544,0,1
-1.2678393104658185,1,0,0.33180868664925917,0.41173269183271005,1.1690749661522655,0,0.3837223580545454,0.2732312961117544,2,0
-0.08069005778279807,1,0,-0.7350704189573086,0.41173269183271005,-0.3897304152463706,1,-0.6172268056101132,0.2732312961117544,0,0
0.39416964329041015,1,0,-0.5842972352601131,0.41173269183271005,-1.1393849116441879,0,-0.3191575246837823,0.2732312961117544,2,1
-1.6635557280268256,1,0,5.1095985868914235,-2.428760260810931,5.405217834685963,0,4.533826693204957,-2.5228356340985316,1,1
1.5021756124612293,1,0,-0.15878524920410228,0.41173269183271005,0.16953563762184234,2,0.4176659182541435,0.2732312961117544,0,1
-1.34698259397802,1,0,0.3894526993269125,0.41173269183271005,0.49081613607804975,3,0.9859247277646288,0.2732312961117544,2,1
0.39416964329041015,1,0,-0.30397998006152477,0.41173269183271005,-0.3064354712021687,0,-0.41607951628229173,0.2732312961117544,0,1
0.39416964329041015,1,0,0.4932739049560193,0.41173269183271005,1.2999670210788685,0,-0.46748108013407336,0.2732312961117544,1,1
1.660462179485632,1,0,-0.6385321934245719,0.41173269183271005,-0.5682195810553747,2,-0.41553143996077613,0.2732312961117544,1,1
1.660462179485632,1,0,0.1407466768870372,0.41173269183271005,1.537952575490874,2,0.1343036125843804,0.2732312961117544,2,0
-0.2389766248072008,1,0,-0.4115201542504802,-2.428760260810931,-0.2945361934815684,3,-0.6189671726902429,0.2732312961117544,1,0
0.552456210314813,1,0,-0.21859866020833396,0.41173269183271005,0.1457370821806418,2,0.2387762741007303,0.2732312961117544,0,1
-0.9512661764170132,1,0,0.35613693931160206,0.41173269183271005,-0.841902968629181,1,0.9291544138760464,-2.5228356340985316,2,1
0.39416964329041015,1,0,-0.023507767839609374,0.41173269183271005,0.43131974747504837,2,-0.07417997285591929,0.2732312961117544,0,1
0.15673979275380603,0,0,-0.37835935125849685,0.41173269183271005,-0.4016296929669709,1,0.2431923944066061,0.2732312961117544,0,0
1.2647457619246252,1,0,-0.194115450522664,0.41173269183271005,-0.19934197171676618,3,-0.39241887895577726,0.2732312961117544,0,1
0.789886060851417,1,0,-0.7418885279836976,-2.428760260810931,-0.9846943012763844,3,-0.25610881373324,2.1372759162519452,1,0
-1.7426990115390268,1,0,0.1511287974499479,0.41173269183271005,0.6455067464458534,3,0.29829388387918687,0.2732312961117544,1,1
0.3150263597782088,1,0,-0.5323866324455597,0.41173269183271005,-0.6039174142171756,3,-0.6924126950250828,0.2732312961117544,0,1
-0.7929796093926104,1,0,6.932513009310547,0.41173269183271005,6.59514560674599,3,4.656704349709019,-0.6587910139583409,2,1
1.423032328949028,1,0,-0.5427687530084705,0.41173269183271005,-0.7705073023055794,1,-0.2743727009388586,-2.5228356340985316,0,0
-1.5844124445146242,1,0,0.6676005561989226,0.41173269183271005,0.49081613607804975,1,0.3306611700373632,0.2732312961117544,1,1
1.2647457619246252,1,1,-0.30134571066496535,0.41173269183271005,-0.6991116359819778,3,-0.6050197541324295,0.2732312961117544,1,0
-1.34698259397802,1,0,-0.2423070847773688,0.41173269183271005,-0.3540325820845698,2,-0.5981798247972393,0.2732312961117544,0,1
-1.1886960269536173,1,0,-0.5207648556960329,0.41173269183271005,-0.5325217478935739,0,-0.5854605699823647,0.2732312961117544,0,1
0.3150263597782088,1,0,1.5172299151010011,-2.428760260810931,4.155793674022934,3,-0.34672150626660175,0.2732312961117544,1,0
-1.1095527434414159,1,0,-0.5074385516899087,0.41173269183271005,-0.3540325820845698,2,-0.019513118471619583,0.2732312961117544,1,1
1.1064591949002225,1,0,-0.5021700128967899,-2.428760260810931,-0.5206224701729736,0,-0.5737332593873298,2.1372759162519452,2,0
0.789886060851417,1,0,1.0266359792476396,-2.428760260810931,0.40752119203384785,3,0.3155051578195869,0.2732312961117544,2,0
1.5021756124612293,1,0,-0.007082323366944716,0.41173269183271005,-0.9370971903939832,3,-0.48086277594622706,0.2732312961117544,0,0
1.660462179485632,1,0,-0.37572508186193737,0.41173269183271005,-0.8657015240703816,1,-0.04735266908615955,-2.5228356340985316,1,1
0.07759650924160467,1,0,4.156148022360238,0.41173269183271005,1.3594634096818698,0,6.552134439618724,0.2732312961117544,1,0
-0.6346930423682077,0,0,-0.5268081796057869,0.41173269183271005,-0.44922680384937197,0,-0.34777883197020637,0.2732312961117544,1,1
0.7107427773392156,1,1,5.713621063820168,0.41173269183271005,-0.3064354712021687,2,7.016981656064429,0.2732312961117544,1,1
0.7107427773392156,1,1,-0.7510309923599922,-2.428760260810931,-0.9489964681145835,1,-0.4880021213510483,-0.6587910139583409,0,0
0.07759650924160467,1,0,-0.38796668670477236,0.41173269183271005,-1.0441906898793858,1,-0.5074750394548292,0.2732312961117544,0,1
1.423032328949028,1,1,-0.16343395990391302,0.41173269183271005,0.26472985938664456,1,-0.5580459530322892,0.2732312961117544,0,1
-0.8721228929048118,1,0,0.3569117244282372,0.41173269183271005,0.50271541379865,1,-0.2826471042901788,-2.5228356340985316,0,1
1.2647457619246252,1,0,-0.33156233021373527,0.41173269183271005,-1.1631834670853884,0,-0.6105810839418643,0.2732312961117544,0,1
-1.6635557280268256,1,0,0.7709568907580483,0.41173269183271005,0.21713274850424344,0,1.6492843060008844,0.2732312961117544,1,0
-1.5844124445146242,1,0,-0.15367166743431046,0.41173269183271005,0.16953563762184234,3,-0.618159401638188,0.2732312961117544,2,0
1.1064591949002225,1,0,-0.49070319317059,0.41173269183271005,-0.8300036909085807,3,0.10456893311182451,0.2732312961117544,1,1
-0.4764064753438049,1,0,-0.43910250440269066,0.41173269183271005,-0.3064354712021687,1,-0.25380015444041915,0.2732312961117544,0,1
-1.6635557280268256,1,0,-0.2040327000155936,0.41173269183271005,0.2885284148278451,1,0.010057789867388662,0.2732312961117544,1,0
-1.6635557280268256,1,0,0.7838183236941914,0.41173269183271005,0.49081613607804975,1,0.8184179756491088,0.2732312961117544,0,1
0.39416964329041015,0,0,-0.42655098551320164,0.41173269183271005,-0.3064354712021687,3,-0.4251998483361901,0.2732312961117544,2,1
-0.0015467742705966999,0,0,-0.12283521979223246,0.41173269183271005,-0.3897304152463706,2,0.10800117356887758,0.2732312961117544,1,1
1.1064591949002225,1,1,0.6159998674310232,0.41173269183271005,-0.7467087468643788,2,0.3953562809537255,0.2732312961117544,2,0
0.7107427773392156,1,0,-0.2982465701984249,0.41173269183271005,-0.6634138028201769,3,-0.08750147321903443,0.2732312961117544,1,1
0.789886060851417,1,0,-0.3256739633273083,-2.428760260810931,0.240931303945444,3,-0.5533016598751215,0.2732312961117544,1,1
-1.7426990115390268,1,0,-0.46993895204476865,0.41173269183271005,-0.21124124943736647,3,-0.2284398476468801,-2.5228356340985316,2,0
-0.3181199083194022,1,0,-0.37835935125849685,0.41173269183271005,-0.12794630539316454,3,-0.48146282700451276,0.2732312961117544,2,1
-1.6635557280268256,1,0,-0.4815607287942955,0.41173269183271005,-0.2588383603197676,3,-0.18139481176936148,0.2732312961117544,1,1
1.660462179485632,0,0,-0.40547683034072624,0.41173269183271005,-0.3064354712021687,3,-0.5405933476054717,0.2732312961117544,1,1
0.2358830762660074,0,0,-0.5858468054933834,0.41173269183271005,-0.7824065800261797,1,-0.02355804498795655,0.2732312961117544,2,1
0.7107427773392156,1,0,-0.08037699540062758,0.41173269183271005,-1.0798885230411865,1,0.13920111504821225,0.2732312961117544,0,1
-1.34698259397802,1,0,-0.7043889283385576,0.41173269183271005,-1.0322914121587854,1,-0.11638167511517286,0.2732312961117544,2,1
